event_id,user_id,session_id,event_ts,event_type,item_id,soft_delta,hard_delta,revenue_usd,txn_id
e_acb36073a905,u_00111,s_b40fa595c550,2024-02-03 13:57:30,spend_soft,item_002,-75,0,0.0,
e_8b6cb4f79ec1,u_00111,s_fef606690356,2024-02-03 14:30:46,spend_soft,item_004,-500,0,0.0,
e_add308d6c7d9,u_00111,s_71cdeed39b6e,2024-02-08 15:19:02,earn_soft,,89,0,0.0,
e_2007408c6149,u_00111,s_71cdeed39b6e,2024-02-08 15:21:17,spend_soft,item_004,-500,0,0.0,
e_de6ae7b13398,u_00111,s_abb52299d483,2024-03-08 11:31:31,spend_soft,item_003,-100,0,0.0,
e_cf9b167c6f51,u_00111,s_d5e9a234b920,2024-03-08 15:29:32,earn_soft,,82,0,0.0,
e_85118b07eebc,u_00111,s_d5e9a234b920,2024-03-08 15:32:33,spend_soft,item_001,-50,0,0.0,
e_720406cec373,u_00112,s_c556cc5e5042,2024-02-12 07:10:57,earn_soft,,74,0,0.0,
e_36276fa8b33f,u_00112,s_b443de49983c,2024-02-12 17:45:37,earn_soft,,86,0,0.0,
e_77c1ea8a3e3d,u_00112,s_b443de49983c,2024-02-12 17:47:24,spend_soft,item_001,-50,0,0.0,
e_8eab578a0a4a,u_00112,s_0e138905a365,2024-02-13 16:16:10,earn_soft,,61,0,0.0,
e_85bc7b5bae8b,u_00112,s_874a29d1f1db,2024-02-14 06:39:10,earn_soft,,56,0,0.0,
e_420fc9f3d311,u_00112,s_59b1d6206ed5,2024-02-16 21:10:49,earn_soft,,29,0,0.0,
e_f3a10a8f63f7,u_00112,s_59b1d6206ed5,2024-02-16 21:14:07,spend_soft,item_004,-500,0,0.0,
e_510c154403dc,u_00112,s_0f827e80a392,2024-02-18 07:09:48,earn_soft,,76,0,0.0,
e_f44ac22a42e5,u_00112,s_95377a3b852a,2024-02-18 12:02:21,earn_soft,,24,0,0.0,
e_831fa6a1c701,u_00112,s_770131b72119,2024-02-18 19:34:36,earn_soft,,61,0,0.0,
e_e9fd93e6a4b0,u_00112,s_770131b72119,2024-02-18 19:34:28,spend_soft,item_004,-500,0,0.0,
e_a0e35f61b957,u_00112,s_c0eb062d1044,2024-02-20 15:29:14,earn_soft,,13,0,0.0,
e_bd02cd3cb088,u_00112,s_c0eb062d1044,2024-02-20 15:30:21,spend_soft,item_001,-50,0,0.0,
e_e48468f34acb,u_00112,s_c21a5be44704,2024-02-21 07:05:26,earn_soft,,43,0,0.0,
e_eb82bad57219,u_00112,s_c21a5be44704,2024-02-21 07:07:45,spend_soft,item_002,-75,0,0.0,
e_ce2aea0586a1,u_00112,s_c53a1a15fe87,2024-02-26 17:49:27,earn_soft,,16,0,0.0,
e_78be97d6da8f,u_00112,s_c53a1a15fe87,2024-02-26 17:50:50,spend_soft,item_001,-50,0,0.0,
e_daf285f21aa4,u_00112,s_022a9a48ac0b,2024-03-25 17:16:33,earn_soft,,43,0,0.0,
e_08c595261512,u_00112,s_34197c1d8d3b,2024-03-28 09:52:44,earn_soft,,30,0,0.0,
e_f987fe303a21,u_00113,s_211e5a052555,2024-01-04 11:06:30,earn_soft,,93,0,0.0,
e_e7dceb608611,u_00113,s_211e5a052555,2024-01-04 11:07:42,spend_soft,item_001,-50,0,0.0,
e_90a42e836c60,u_00113,s_464100b89574,2024-01-07 11:37:37,earn_soft,,31,0,0.0,
e_39f65ab4e805,u_00113,s_464100b89574,2024-01-07 11:37:16,spend_soft,item_002,-75,0,0.0,
e_3fe9f07a0463,u_00113,s_8a1d21d64cc6,2024-01-09 19:34:20,earn_soft,,74,0,0.0,
e_319483cbeced,u_00113,s_8a1d21d64cc6,2024-01-09 19:35:24,spend_soft,item_004,-500,0,0.0,
e_2bb8d7df3590,u_00113,s_b00ea5133e05,2024-01-09 21:48:48,earn_soft,,65,0,0.0,
e_516d475e0853,u_00113,s_b00ea5133e05,2024-01-09 21:49:26,spend_soft,item_003,-100,0,0.0,
e_096c5616b8a4,u_00113,s_36853aa59360,2024-01-21 12:40:58,earn_soft,,35,0,0.0,
e_383b001df86a,u_00113,s_36853aa59360,2024-01-21 12:44:02,spend_soft,item_002,-75,0,0.0,
e_b200004f225a,u_00113,s_bcb273073fb5,2024-01-21 14:56:05,earn_soft,,70,0,0.0,
e_3ae65fa8706c,u_00113,s_2ddab354dd3a,2024-03-30 09:43:49,earn_soft,,67,0,0.0,
e_792e7debf838,u_00114,s_ac757a94a175,2024-02-26 18:49:59,earn_soft,,51,0,0.0,
e_2279e4f1e404,u_00114,s_ac757a94a175,2024-02-26 18:50:36,spend_soft,item_001,-50,0,0.0,
e_dc724782d38f,u_00114,s_421a9400457f,2024-02-27 06:13:46,earn_soft,,89,0,0.0,
e_863bbd33d784,u_00114,s_398de2db6613,2024-02-27 18:47:49,earn_soft,,81,0,0.0,
e_a92e5d0603ab,u_00114,s_7e5207cea1bd,2024-03-02 17:32:53,spend_soft,item_001,-50,0,0.0,
e_41802b6ff903,u_00114,s_356f4e759257,2024-03-03 08:04:30,earn_soft,,92,0,0.0,
e_7e2060186d12,u_00114,s_356f4e759257,2024-03-03 08:08:48,spend_soft,item_003,-100,0,0.0,
e_2b36b4ae53de,u_00114,s_0d1e06a68fe4,2024-03-12 10:14:31,earn_soft,,83,0,0.0,
e_162ebd376354,u_00114,s_0d1e06a68fe4,2024-03-12 10:17:44,spend_soft,item_003,-100,0,0.0,
e_8b2aa0163ed5,u_00115,s_13ee90c8fe6f,2024-01-06 09:30:13,earn_soft,,33,0,0.0,
e_aaf35d224c0d,u_00115,s_e3347e8a3996,2024-01-06 11:43:11,earn_soft,,80,0,0.0,
e_f748557157b9,u_00115,s_e3347e8a3996,2024-01-06 11:45:58,spend_soft,item_001,-50,0,0.0,
e_3bdd698cce52,u_00115,s_6e4a400c9b49,2024-01-13 10:35:08,spend_soft,item_003,-100,0,0.0,
e_112a22bae872,u_00115,s_abff941c706b,2024-01-13 13:00:46,earn_soft,,67,0,0.0,
e_7be33e4bfd59,u_00115,s_ec99a812040b,2024-01-13 20:09:47,earn_soft,,74,0,0.0,
e_d509c68581b8,u_00115,s_8e3801539470,2024-01-15 15:34:50,earn_soft,,66,0,0.0,
e_66069a68791d,u_00115,s_b7fe6a4e1b8a,2024-01-16 09:40:02,earn_soft,,77,0,0.0,
e_19357c611b3a,u_00115,s_1bbe2c2fc9da,2024-01-22 13:09:34,earn_soft,,56,0,0.0,
e_c2c0d260f1f5,u_00115,s_1bbe2c2fc9da,2024-01-22 13:13:15,spend_soft,item_002,-75,0,0.0,
e_a15aa5731e6f,u_00115,s_9f2f7b96964f,2024-01-28 20:38:38,earn_soft,,28,0,0.0,
e_aebdfcf4d572,u_00115,s_9f2f7b96964f,2024-01-28 20:40:40,spend_soft,item_002,-75,0,0.0,
e_5bc5bdf0306a,u_00115,s_4bdbdf8b464f,2024-02-05 16:48:48,earn_soft,,81,0,0.0,
e_f116c4586f6d,u_00115,s_4bdbdf8b464f,2024-02-05 16:52:39,spend_soft,item_003,-100,0,0.0,
e_b8c4510ec72e,u_00115,s_e5526cf0754e,2024-03-18 07:59:27,earn_soft,,32,0,0.0,
e_0e36d23b2801,u_00116,s_24a941fbaae1,2024-01-15 06:40:35,earn_soft,,90,0,0.0,
e_890acd5c82bc,u_00116,s_a9c7c09b6fa4,2024-01-22 20:27:34,earn_soft,,75,0,0.0,
e_1823562c5543,u_00116,s_158bf42ad32f,2024-01-30 07:28:25,earn_soft,,42,0,0.0,
e_7242b86c3fd8,u_00116,s_158bf42ad32f,2024-01-30 07:30:24,spend_soft,item_003,-100,0,0.0,
e_dd1e9bde090f,u_00116,s_6d79ab6c4610,2024-01-30 21:15:48,earn_soft,,35,0,0.0,
e_2ad0330df8a3,u_00116,s_6d79ab6c4610,2024-01-30 21:19:27,spend_soft,item_003,-100,0,0.0,
e_4af9daa6768b,u_00116,s_74a94fd6e87b,2024-02-19 13:53:04,earn_soft,,72,0,0.0,
e_7047edf46ee4,u_00116,s_bdfb5af38215,2024-03-01 10:46:33,earn_soft,,26,0,0.0,
e_4b07ac9250cf,u_00116,s_bdfb5af38215,2024-03-01 10:49:12,spend_soft,item_004,-500,0,0.0,
e_107096f9ebce,u_00117,s_94bafe5f96d9,2024-03-01 11:05:38,earn_soft,,33,0,0.0,
e_154f0416b936,u_00117,s_ea93d508e971,2024-03-02 06:15:41,earn_soft,,66,0,0.0,
e_886f17877ee3,u_00117,s_ea93d508e971,2024-03-02 06:17:28,spend_soft,item_004,-500,0,0.0,
e_cd5bc59dcc3c,u_00117,s_edfc2a21df3a,2024-03-08 17:02:12,earn_soft,,50,0,0.0,
e_1465c2f51fcf,u_00117,s_edfc2a21df3a,2024-03-08 17:04:07,spend_soft,item_002,-75,0,0.0,
e_d686946ea352,u_00117,s_3c008b294965,2024-03-08 17:29:58,earn_soft,,93,0,0.0,
e_b6201bf4c219,u_00117,s_3c008b294965,2024-03-08 17:30:42,spend_soft,item_004,-500,0,0.0,
e_09e5a109a204,u_00117,s_3ba2d97a421d,2024-03-13 20:09:25,earn_soft,,27,0,0.0,
e_5fef57178d89,u_00117,s_d6c600aafe26,2024-03-16 11:12:51,earn_soft,,41,0,0.0,
e_56ea72c50a8b,u_00117,s_d6c600aafe26,2024-03-16 11:16:53,spend_soft,item_001,-50,0,0.0,
e_f338fa4184fc,u_00117,s_768037519dba,2024-03-31 17:44:55,earn_soft,,14,0,0.0,
e_3c721927e145,u_00117,s_768037519dba,2024-03-31 17:45:04,spend_soft,item_002,-75,0,0.0,
e_31cf95a6f6cb,u_00118,s_2e430139dbfd,2024-01-31 08:29:19,earn_soft,,46,0,0.0,
e_15a341f165b2,u_00118,s_55d5d6a1f24a,2024-02-01 11:01:05,earn_soft,,61,0,0.0,
e_edf41eae6654,u_00118,s_f3bbe480db4b,2024-02-01 20:38:22,earn_soft,,82,0,0.0,
e_5eb4baddf6d0,u_00118,s_de59ab25cbad,2024-02-02 08:28:40,earn_soft,,45,0,0.0,
e_0f25d7ada81f,u_00118,s_c0a4d2096515,2024-02-06 08:28:34,spend_soft,item_003,-100,0,0.0,
e_c590a15cfd5b,u_00118,s_1a75bc06a112,2024-02-09 16:02:33,earn_soft,,70,0,0.0,
e_f04ddbb357c8,u_00118,s_1a75bc06a112,2024-02-09 16:05:34,spend_soft,item_002,-75,0,0.0,
e_52ed51e31369,u_00118,s_06b37de986fc,2024-02-15 18:31:16,earn_soft,,15,0,0.0,
e_1a35ca71d98b,u_00118,s_c5c5e343d920,2024-02-19 06:17:39,earn_soft,,85,0,0.0,
e_bd9913f65858,u_00118,s_c5c5e343d920,2024-02-19 06:20:35,spend_soft,item_001,-50,0,0.0,
e_24a90a89a27f,u_00118,s_e2dd25a016ba,2024-02-19 15:58:06,earn_soft,,71,0,0.0,
e_0c1f57cdae17,u_00118,s_bdfe5b11b5dd,2024-02-23 20:23:40,earn_soft,,27,0,0.0,
e_29f12dbd73d6,u_00118,s_bdfe5b11b5dd,2024-02-23 20:24:45,spend_soft,item_004,-500,0,0.0,
e_f0c049bd7014,u_00118,s_7e8b74f49a9d,2024-02-28 16:32:00,earn_soft,,74,0,0.0,
e_19d4d2f52e1b,u_00119,s_5ac79e38a3f6,2024-02-19 07:01:52,earn_soft,,67,0,0.0,
e_9887bd70146b,u_00119,s_5ac79e38a3f6,2024-02-19 07:04:04,spend_soft,item_001,-50,0,0.0,
e_6925563b2966,u_00119,s_750d7e7fd60d,2024-02-24 10:36:42,earn_soft,,29,0,0.0,
e_7704d7f89622,u_00119,s_33040145719a,2024-02-25 14:44:15,earn_soft,,96,0,0.0,
e_1deced4d10c0,u_00119,s_33040145719a,2024-02-25 14:47:41,spend_soft,item_001,-50,0,0.0,
e_d06d91d31727,u_00119,s_2fdb664cf0c8,2024-03-11 17:14:06,earn_soft,,99,0,0.0,
e_a72f6659d5ad,u_00119,s_2fdb664cf0c8,2024-03-11 17:15:59,spend_soft,item_001,-50,0,0.0,
e_07d13ebbe228,u_00120,s_db0e1637f6f9,2024-02-19 11:37:10,earn_soft,,11,0,0.0,
e_811d2b468cc7,u_00120,s_9d01dfb3bb39,2024-02-20 09:44:26,earn_soft,,27,0,0.0,
e_15ee94ce7365,u_00120,s_9d01dfb3bb39,2024-02-20 09:44:56,spend_soft,item_003,-100,0,0.0,
e_2b04ca6a5309,u_00120,s_374379e8adea,2024-02-28 10:59:51,earn_soft,,80,0,0.0,
e_0f4b29e92340,u_00120,s_374379e8adea,2024-02-28 11:01:20,spend_soft,item_004,-500,0,0.0,
e_aed814ac0d89,u_00121,s_0ddc89cbf7de,2024-01-20 13:00:46,earn_soft,,12,0,0.0,
e_48e934d40a98,u_00121,s_93b23d595860,2024-01-25 15:49:53,earn_soft,,44,0,0.0,
e_78134ad06ffa,u_00121,s_93b23d595860,2024-01-25 15:49:24,spend_soft,item_004,-500,0,0.0,
e_0a54bdfc0cc6,u_00121,s_fe7ed3162461,2024-01-29 15:56:28,earn_soft,,22,0,0.0,
e_376f25af1e9d,u_00121,s_312e2e74d443,2024-02-01 12:55:12,earn_soft,,40,0,0.0,
e_62ddb1ec1498,u_00121,s_312e2e74d443,2024-02-01 12:58:49,spend_soft,item_003,-100,0,0.0,
e_fcd9a23453b9,u_00121,s_bd25eb5a3427,2024-02-04 06:55:24,earn_soft,,79,0,0.0,
e_46f5fdd7051d,u_00121,s_bd25eb5a3427,2024-02-04 06:58:13,spend_soft,item_002,-75,0,0.0,
e_e160426429fe,u_00121,s_b7345f3aa179,2024-02-18 10:34:36,earn_soft,,36,0,0.0,
e_c76f2112bafa,u_00121,s_b7345f3aa179,2024-02-18 10:34:37,spend_soft,item_002,-75,0,0.0,
e_52308f1d0713,u_00121,s_677deee93ce5,2024-02-19 19:53:25,spend_soft,item_004,-500,0,0.0,
e_95c8f2dd6c1b,u_00121,s_62d0c72293fa,2024-03-01 14:40:54,earn_soft,,72,0,0.0,
e_0e6ab5179ef3,u_00121,s_62d0c72293fa,2024-03-01 14:40:38,spend_soft,item_003,-100,0,0.0,
e_3c359be20e2d,u_00121,s_ff9cbbb63668,2024-03-02 09:48:27,earn_soft,,67,0,0.0,
e_e6a96257e24d,u_00121,s_ff9cbbb63668,2024-03-02 09:48:47,spend_soft,item_001,-50,0,0.0,
e_cf251feea04d,u_00121,s_890505cab712,2024-03-25 19:06:24,earn_soft,,74,0,0.0,
e_0b1fe9c0d87a,u_00122,s_311f43f3c162,2024-01-13 12:32:52,earn_soft,,35,0,0.0,
e_47a82802f8ac,u_00122,s_311f43f3c162,2024-01-13 12:33:05,spend_soft,item_001,-50,0,0.0,
e_9127b7add6fd,u_00122,s_7ce27426a41c,2024-01-13 20:06:52,earn_soft,,71,0,0.0,
e_238581a340a9,u_00122,s_30b0b6dd8d4d,2024-01-14 10:02:48,earn_soft,,78,0,0.0,
e_900b640aad4b,u_00122,s_30b0b6dd8d4d,2024-01-14 10:05:45,spend_soft,item_003,-100,0,0.0,
e_ac2feb2a4a2a,u_00122,s_1a0a3b26df5b,2024-01-17 18:42:49,earn_soft,,49,0,0.0,
e_f5db0f30b5db,u_00122,s_1b455da0fcb4,2024-02-01 11:16:58,earn_soft,,52,0,0.0,
e_e6f6099d24dc,u_00122,s_1b455da0fcb4,2024-02-01 11:17:48,spend_soft,item_002,-75,0,0.0,
e_b419c0522cca,u_00122,s_e19691fc75e2,2024-02-01 14:24:35,earn_soft,,46,0,0.0,
e_8b65a23baf7c,u_00122,s_e19691fc75e2,2024-02-01 14:25:04,spend_soft,item_003,-100,0,0.0,
e_3c5069c30582,u_00122,s_9c97a1159732,2024-02-01 18:30:37,earn_soft,,21,0,0.0,
e_3c91923ee46a,u_00122,s_9c97a1159732,2024-02-01 18:31:58,spend_soft,item_001,-50,0,0.0,
e_f3b67f4c3efc,u_00122,s_8ebcb143f31a,2024-02-02 07:26:35,earn_soft,,30,0,0.0,
e_8422c72490c3,u_00122,s_8ebcb143f31a,2024-02-02 07:28:36,spend_soft,item_001,-50,0,0.0,
e_d324eacdf70d,u_00122,s_b715d88c3aa4,2024-02-02 12:59:36,earn_soft,,75,0,0.0,
e_bf00c4a53c9e,u_00122,s_b715d88c3aa4,2024-02-02 13:01:33,spend_soft,item_002,-75,0,0.0,
e_6288c0d32a65,u_00122,s_dff7b4c2750e,2024-02-02 14:23:25,earn_soft,,41,0,0.0,
e_261fab8615d6,u_00122,s_95ec1148b9ea,2024-02-11 17:36:42,earn_soft,,55,0,0.0,
e_0df0e602a16f,u_00122,s_8241b1d824b7,2024-02-20 09:08:02,earn_soft,,64,0,0.0,
e_990c9d3e0044,u_00122,s_8241b1d824b7,2024-02-20 09:08:34,spend_soft,item_001,-50,0,0.0,
e_8039bf074de3,u_00122,s_4826e53bdf43,2024-02-25 12:41:42,earn_soft,,18,0,0.0,
e_5bd9dd42cf2a,u_00122,s_4826e53bdf43,2024-02-25 12:43:27,spend_soft,item_003,-100,0,0.0,
e_d64e7615cd24,u_00122,s_33a79bc3079b,2024-02-25 14:43:31,spend_soft,item_003,-100,0,0.0,
e_ff1596257170,u_00122,s_441e13dd460f,2024-02-25 20:27:34,earn_soft,,80,0,0.0,
e_967b6937f0f8,u_00122,s_2fd7757ac036,2024-03-11 08:37:19,earn_soft,,90,0,0.0,
e_78a478a495c7,u_00122,s_2fd7757ac036,2024-03-11 08:39:19,spend_soft,item_002,-75,0,0.0,
e_10566b4ce210,u_00122,s_1b5a87ff0a18,2024-03-11 12:50:46,earn_soft,,39,0,0.0,
e_4933349678c6,u_00122,s_dff3a7dabfce,2024-03-11 19:21:39,earn_soft,,67,0,0.0,
e_205fdc0583ae,u_00122,s_dff3a7dabfce,2024-03-11 19:25:11,spend_soft,item_001,-50,0,0.0,
e_e11d8ece29ed,u_00122,s_8894aeb3c232,2024-03-15 13:33:47,earn_soft,,84,0,0.0,
e_290b4b1a92d8,u_00122,s_3f9d27442a1d,2024-03-15 21:00:33,earn_soft,,25,0,0.0,
e_b4b776ea0d22,u_00122,s_fe35c538a6a0,2024-03-15 21:06:09,earn_soft,,39,0,0.0,
e_e438cfd8c4c9,u_00123,s_ce1e27040c70,2024-02-19 07:44:44,spend_soft,item_002,-75,0,0.0,
e_877587931496,u_00123,s_f1855a5404ad,2024-02-19 17:27:15,earn_soft,,19,0,0.0,
e_97c88ecfa321,u_00123,s_f1855a5404ad,2024-02-19 17:27:32,spend_soft,item_004,-500,0,0.0,
e_403c303ff147,u_00123,s_c8c39c11e0f7,2024-02-21 15:23:31,earn_soft,,87,0,0.0,
e_d96103690af8,u_00123,s_9eb1de4ee199,2024-02-29 10:15:53,earn_soft,,50,0,0.0,
e_6c5fa7abe89f,u_00123,s_9eb1de4ee199,2024-02-29 10:19:34,spend_soft,item_003,-100,0,0.0,
e_16822dc5c3a0,u_00123,s_f702b5ade394,2024-03-02 10:03:07,spend_soft,item_001,-50,0,0.0,
e_81a8a780e802,u_00123,s_61a9831a457d,2024-03-02 11:15:03,earn_soft,,61,0,0.0,
e_81adbd1ef6d8,u_00123,s_61a9831a457d,2024-03-02 11:15:06,spend_soft,item_004,-500,0,0.0,
e_68f32e6a3e7d,u_00124,s_fad8d8d099e6,2024-02-06 17:47:31,earn_soft,,91,0,0.0,
e_d0f97dfa1c08,u_00124,s_fad8d8d099e6,2024-02-06 17:47:28,spend_soft,item_002,-75,0,0.0,
e_d596eeaf30a6,u_00124,s_6b7f07bd1675,2024-02-19 20:02:41,earn_soft,,94,0,0.0,
e_db040654a410,u_00124,s_6b7f07bd1675,2024-02-19 20:05:17,spend_soft,item_003,-100,0,0.0,
e_49c198e2fb46,u_00124,s_ab57d4ad9a4d,2024-03-08 06:47:03,earn_soft,,82,0,0.0,
e_82347ea5cd6b,u_00124,s_a3a2150ca2dc,2024-03-08 13:05:35,earn_soft,,51,0,0.0,
e_da1784897b71,u_00124,s_a3a2150ca2dc,2024-03-08 13:07:04,spend_soft,item_004,-500,0,0.0,
e_29c7f9a4f6b4,u_00124,s_facfdd8bb03f,2024-03-17 12:38:55,earn_soft,,53,0,0.0,
e_d5a0ae0b9cae,u_00124,s_facfdd8bb03f,2024-03-17 12:39:40,spend_soft,item_001,-50,0,0.0,
e_65c38e61bc4a,u_00124,s_c660c9f78b2e,2024-03-17 21:06:22,earn_soft,,59,0,0.0,
e_93ca5ba12c25,u_00124,s_1c8e151f00a6,2024-03-24 16:32:25,earn_soft,,45,0,0.0,
e_5137cbe832a0,u_00124,s_fc44bf3f7bb4,2024-03-24 17:40:56,earn_soft,,43,0,0.0,
e_5b2a80acd83c,u_00124,s_fc44bf3f7bb4,2024-03-24 17:44:16,spend_soft,item_004,-500,0,0.0,
e_a6a3a9968ff8,u_00124,s_c2da6a607b7c,2024-03-24 18:13:00,earn_soft,,32,0,0.0,
e_502eb19fff95,u_00124,s_c2da6a607b7c,2024-03-24 18:15:04,spend_soft,item_002,-75,0,0.0,
e_0057ecd85492,u_00125,s_dd7d4667eb82,2024-02-02 08:54:01,earn_soft,,93,0,0.0,
e_af00c01caf4c,u_00125,s_46635e764eac,2024-02-03 09:19:38,earn_soft,,26,0,0.0,
e_d26853880832,u_00125,s_f12cf5fd7f7e,2024-02-03 11:00:52,earn_soft,,91,0,0.0,
e_92b4255f7aa8,u_00125,s_c687a34536b3,2024-02-05 08:47:48,earn_soft,,73,0,0.0,
e_9808670efe32,u_00125,s_c687a34536b3,2024-02-05 08:48:32,spend_soft,item_001,-50,0,0.0,
e_ab1f3240b00d,u_00125,s_ef5ffc652907,2024-02-05 09:11:23,earn_soft,,38,0,0.0,
e_ec217e7298f5,u_00125,s_ef5ffc652907,2024-02-05 09:13:52,spend_soft,item_003,-100,0,0.0,
e_1dc0f8516a9c,u_00125,s_adff2872c257,2024-02-12 19:29:36,earn_soft,,58,0,0.0,
e_2fa79491a251,u_00125,s_adff2872c257,2024-02-12 19:31:48,spend_soft,item_004,-500,0,0.0,
e_deb2d5f3cea7,u_00125,s_88308e1d284b,2024-02-17 12:32:37,earn_soft,,63,0,0.0,
e_47c30a486173,u_00125,s_5c443f22f454,2024-02-17 19:01:41,earn_soft,,22,0,0.0,
e_e8bec50411f4,u_00125,s_88bb842d81b5,2024-02-27 17:23:41,earn_soft,,46,0,0.0,
e_0c2d5c10eaad,u_00125,s_88bb842d81b5,2024-02-27 17:23:31,spend_soft,item_001,-50,0,0.0,
e_605f112aee08,u_00125,s_971690f992d2,2024-03-19 13:34:01,spend_soft,item_002,-75,0,0.0,
e_8016f16c26b6,u_00125,s_09a3d75e9dca,2024-03-26 13:28:51,earn_soft,,91,0,0.0,
e_ca46cd69bb9e,u_00126,s_994ce0041271,2024-01-28 19:10:11,spend_soft,item_003,-100,0,0.0,
e_cd88fc56169b,u_00126,s_5c81510cc9d8,2024-01-29 20:00:31,earn_soft,,51,0,0.0,
e_91f7ef536e5a,u_00126,s_5c81510cc9d8,2024-01-29 20:01:11,spend_soft,item_003,-100,0,0.0,
e_bb7ee2270924,u_00126,s_a83b3c79beef,2024-02-05 08:06:34,earn_soft,,83,0,0.0,
e_433cc396bbad,u_00126,s_85e24a9648e9,2024-02-05 20:37:00,earn_soft,,97,0,0.0,
e_b3c632964c2d,u_00126,s_0df7676873bc,2024-02-06 18:42:55,earn_soft,,67,0,0.0,
e_4aef26be9172,u_00126,s_4d53b3e9780e,2024-02-07 08:21:15,earn_soft,,14,0,0.0,
e_c1f17251a8a3,u_00126,s_4d53b3e9780e,2024-02-07 08:24:55,spend_soft,item_004,-500,0,0.0,
e_61876ed8e42e,u_00126,s_127cfb119171,2024-02-07 15:20:42,earn_soft,,58,0,0.0,
e_21561c6da178,u_00126,s_127cfb119171,2024-02-07 15:21:07,spend_soft,item_002,-75,0,0.0,
e_beb339dccdf4,u_00126,s_0b5a0f200735,2024-02-10 07:40:35,earn_soft,,37,0,0.0,
e_21e8bdb2f5cf,u_00126,s_bc6f05ed98b5,2024-02-10 11:38:46,earn_soft,,71,0,0.0,
e_29ef99909e67,u_00126,s_7535919d1ea5,2024-02-10 19:46:50,earn_soft,,29,0,0.0,
e_8bf9caf81416,u_00126,s_7535919d1ea5,2024-02-10 19:47:14,spend_soft,item_004,-500,0,0.0,
e_2d12ceb3cddc,u_00126,s_23e6d99652bb,2024-02-11 07:40:30,earn_soft,,80,0,0.0,
e_fd33f0646f31,u_00126,s_23d35f2c5fd9,2024-02-13 12:26:25,earn_soft,,28,0,0.0,
e_aa96347957cf,u_00126,s_23d35f2c5fd9,2024-02-13 12:28:38,spend_soft,item_003,-100,0,0.0,
e_e73fc87ea6b3,u_00126,s_a1ca58d24072,2024-02-15 17:27:34,earn_soft,,66,0,0.0,
e_03497f966493,u_00126,s_a1ca58d24072,2024-02-15 17:29:00,spend_soft,item_004,-500,0,0.0,
e_1eb8a7a22bef,u_00126,s_7686795443dd,2024-02-15 19:01:32,earn_soft,,28,0,0.0,
e_278ad334328d,u_00126,s_7686795443dd,2024-02-15 19:04:50,spend_soft,item_001,-50,0,0.0,
e_f42256b3fd11,u_00126,s_e029c32353af,2024-03-01 12:32:41,earn_soft,,17,0,0.0,
e_11b3f9f5eca9,u_00126,s_e029c32353af,2024-03-01 12:34:19,spend_soft,item_001,-50,0,0.0,
e_ac2eedc33071,u_00126,s_54a3c765a507,2024-03-02 10:59:49,earn_soft,,45,0,0.0,
e_ad939ecda254,u_00126,s_54a3c765a507,2024-03-02 11:02:01,spend_soft,item_004,-500,0,0.0,
e_54bba47eb051,u_00126,s_7d46e41d47e5,2024-03-08 12:18:51,earn_soft,,37,0,0.0,
e_0d54aa13d3b3,u_00126,s_7d46e41d47e5,2024-03-08 12:21:16,spend_soft,item_001,-50,0,0.0,
e_a2a55d2f184d,u_00126,s_bbc1ab857cc8,2024-03-08 19:11:35,earn_soft,,57,0,0.0,
e_a6b33432d5a1,u_00126,s_bbc1ab857cc8,2024-03-08 19:11:28,spend_soft,item_003,-100,0,0.0,
e_5c5d97c05289,u_00126,s_99695f7da8a1,2024-03-10 06:38:27,earn_soft,,97,0,0.0,
e_dad91b5b31dc,u_00126,s_99695f7da8a1,2024-03-10 06:39:29,spend_soft,item_002,-75,0,0.0,
e_fad889de0308,u_00126,s_e0f89af65391,2024-03-27 06:27:38,earn_soft,,50,0,0.0,
e_280995913ade,u_00126,s_e0f89af65391,2024-03-27 06:30:00,spend_soft,item_004,-500,0,0.0,
e_67623b2f58b9,u_00126,s_1b1dd7b5d7d1,2024-03-28 14:32:48,earn_soft,,49,0,0.0,
e_72731bc770fd,u_00127,s_2eea4dc28d12,2024-01-28 17:50:44,earn_soft,,95,0,0.0,
e_4fab1124eb5c,u_00127,s_89cf35f9663d,2024-01-29 10:01:17,earn_soft,,71,0,0.0,
e_bd960630d706,u_00127,s_89cf35f9663d,2024-01-29 10:03:45,spend_soft,item_002,-75,0,0.0,
e_1df975fcc135,u_00127,s_c728f5b1adbe,2024-02-10 06:27:27,earn_soft,,65,0,0.0,
e_188dc9b300e8,u_00127,s_c728f5b1adbe,2024-02-10 06:28:19,spend_soft,item_004,-500,0,0.0,
e_bdae8d7ee995,u_00127,s_234b8ab4ccad,2024-02-19 08:29:08,earn_soft,,34,0,0.0,
e_689a40203b46,u_00127,s_234b8ab4ccad,2024-02-19 08:31:16,spend_soft,item_003,-100,0,0.0,
e_2c45ace76e7b,u_00127,s_a4cf3cb561c7,2024-02-19 16:19:17,earn_soft,,29,0,0.0,
e_9b1394882efa,u_00127,s_5a528c06808e,2024-02-19 19:12:06,spend_soft,item_003,-100,0,0.0,
e_030d723b0f0a,u_00127,s_38e4943975da,2024-03-01 11:35:43,earn_soft,,94,0,0.0,
e_eb36a85e4b2a,u_00127,s_38e4943975da,2024-03-01 11:39:11,spend_soft,item_003,-100,0,0.0,
